2025-01-01 00:00:06 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"humidity":77.7000045776367}
2025-01-01 00:00:16 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.5999984741211}
2025-01-01 00:00:05 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.7000045776367}
2025-01-01 00:00:15 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.5}
2025-01-01 00:00:25 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.5}
2025-01-01 00:00:35 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.4000015258789}
2025-01-01 00:00:45 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.4000015258789}
2025-01-01 00:00:55 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"humidity":77.3000030517578}
2025-01-01 00:00:05 {"sensor_type":"temperature_humidity","temperature_c":24.5,"humidity":77.0999984741211}
2025-01-01 00:00:05 {"sensor_type":"temperature_humidity","temperature_c":24.5,"humidity":77}
2025-01-01 00:00:15 {"sensor_type":"temperature_humidity","temperature_c":24.5,"humidity":76.9000015258789}
2025-01-01 00:00:25 {"sensor_type":"temperature_humidity","temperature_c":24.5,"humidity":76.9000015258789}
2025-01-01 00:00:35 {"sensor_type":"temperature_humidity","temperature_c":24.5,"humidity":76.9000015258789}
2025-01-01 00:01:13 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.4000015258789}
2025-01-01 00:01:14 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.5}
2025-01-01 00:01:15 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.5}
2025-01-01 00:01:17 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.4000015258789}
2025-01-01 00:01:18 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.4000015258789}
2025-01-01 00:01:19 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.4000015258789}
2025-01-01 00:01:20 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.4000015258789}
2025-01-01 00:01:21 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.3000030517578}
2025-01-01 00:01:22 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.3000030517578}
2025-01-01 00:01:23 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.3000030517578}
2025-01-01 00:01:24 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.3000030517578}
2025-01-01 00:01:25 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.2000045776367}
2025-01-01 00:01:26 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.2000045776367}
2025-01-01 00:01:27 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.2000045776367}
2025-01-01 00:01:28 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.2000045776367}
2025-01-01 00:01:29 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.2000045776367}
2025-01-01 00:01:30 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.0999984741211}
2025-01-01 00:01:31 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.0999984741211}
2025-01-01 00:01:32 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.0999984741211}
2025-01-01 00:01:33 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.0999984741211}
2025-01-01 00:01:34 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.0999984741211}
2025-01-01 00:01:35 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.0999984741211}
2025-01-01 00:01:36 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":71.0999984741211}
2025-01-01 00:01:37 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.0999984741211}
2025-01-01 00:01:38 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.0999984741211}
2025-01-01 00:01:39 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.2000045776367}
2025-01-01 00:01:40 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.0999984741211}
2025-01-01 00:01:41 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.2000045776367}
2025-01-01 00:01:42 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.0999984741211}
2025-01-01 00:01:43 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.0999984741211}
2025-01-01 00:01:44 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71.0999984741211}
2025-01-01 00:01:45 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71}
2025-01-01 00:01:46 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71}
2025-01-01 00:01:47 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":71}
2025-01-01 00:01:48 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":70.9000015258789}
2025-01-01 00:01:49 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":70.9000015258789}
2025-01-01 00:01:50 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":70.9000015258789}
2025-01-01 00:01:52 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":70.9000015258789}
2025-01-01 00:01:53 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":70.9000015258789}
2025-01-01 00:01:54 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":70.8000030517578}
2025-01-01 00:01:55 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.9000015258789}
2025-01-01 00:01:56 {"sensor_type":"temperature_humidity","temperature_c":24.399999618530273,"temperature_f":75.9199981689453,"humidity":70.8000030517578}
2025-01-01 00:01:57 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.8000030517578}
2025-01-01 00:01:58 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.8000030517578}
2025-01-01 00:01:59 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.8000030517578}
2025-01-01 00:02:00 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.7000045776367}
2025-01-01 00:02:01 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.7000045776367}
2025-01-01 00:02:02 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.7000045776367}
2025-01-01 00:02:03 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.7000045776367}
2025-01-01 00:02:04 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.7000045776367}
2025-01-01 00:00:05 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.5999984741211}
2025-01-01 00:00:10 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.5999984741211}
2025-01-01 00:00:20 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.5999984741211}
2025-01-01 00:00:25 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.5999984741211}
2025-01-01 00:00:30 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.5999984741211}
2025-01-01 00:00:40 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.4000015258789}
2025-01-01 00:00:45 {"sensor_type":"temperature_humidity","temperature_c":24.5,"temperature_f":76.0999984741211,"humidity":70.5}
2025-01-01 00:00:50 {"sensor_type":"temperature_humidity","temperature_c":24.600000381469727,"temperature_f":76.279998779296875,"humidity":70.5999984741211}
2025-01-01 00:00:55 {"sensor_type":"temperature_humidity","temperature_c":24.600000381469727,"temperature_f":76.279998779296875,"humidity":70.8000030517578}
2025-01-01 00:01:00 {"sensor_type":"temperature_humidity","temperature_c":24.600000381469727,"temperature_f":76.279998779296875,"humidity":70.7000045776367}
2025-01-01 00:01:06 {"sensor_type":"temperature_humidity","temperature_c":24.600000381469727,"temperature_f":76.279998779296875,"humidity":70.5999984741211}
2025-01-01 00:01:11 {"sensor_type":"temperature_humidity","temperature_c":24.600000381469727,"temperature_f":76.279998779296875,"humidity":70.5}
2025-01-01 00:01:16 {"sensor_type":"temperature_humidity","temperature_c":24.600000381469727,"temperature_f":76.279998779296875,"humidity":70.4000015258789}
2025-01-01 00:01:21 {"sensor_type":"temperature_humidity","temperature_c":24.600000381469727,"temperature_f":76.279998779296875,"humidity":70.4000015258789}
2025-01-01 00:01:31 {"sensor_type":"temperature_humidity","temperature_c":24.600000381469727,"temperature_f":76.279998779296875,"humidity":70.3000030517578}
2025-01-01 00:01:36 {"sensor_type":"temperature_humidity","temperature_c":24.600000381469727,"temperature_f":76.279998779296875,"humidity":70.2000045776367}
2025-01-01 00:01:41 {"sensor_type":"temperature_humidity","temperature_c":24.600000381469727,"temperature_f":76.279998779296875,"humidity":70.3000030517578}
2025-01-01 00:01:51 {"sensor_type":"temperature_humidity","temperature_c":24.600000381469727,"temperature_f":76.279998779296875,"humidity":70.2000045776367}
2025-01-01 00:01:56 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70.2000045776367}
2025-01-01 00:02:01 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70.0999984741211}
2025-01-01 00:02:11 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70}
2025-01-01 00:02:16 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70}
2025-01-01 00:02:21 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70}
2025-01-01 00:02:26 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70}
2025-01-01 00:02:31 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70}
2025-01-01 00:02:41 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70}
2025-01-01 00:02:46 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70}
2025-01-01 00:02:51 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70.0999984741211}
2025-01-01 00:02:56 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70}
2025-01-01 00:03:01 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70}
2025-01-01 00:00:05 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70}
2025-01-01 00:00:15 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.9000015258789}
2025-01-01 00:00:20 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.9000015258789}
2025-01-01 00:00:25 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.9000015258789}
2025-01-01 00:00:30 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.8000030517578}
2025-01-01 00:00:35 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.9000015258789}
2025-01-01 00:00:45 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.9000015258789}
2025-01-01 00:00:50 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70}
2024-12-31 20:42:09 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.9000015258789}
2024-12-31 20:42:20 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":70}
2024-12-31 20:42:25 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.9000015258789}
2024-12-31 20:42:35 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.8000030517578}
2024-12-31 20:42:40 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.8000030517578}
2024-12-31 20:42:50 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.7000045776367}
2024-12-31 20:43:00 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.8000030517578}
2024-12-31 20:43:15 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.7000045776367}
2024-12-31 20:43:20 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.7000045776367}
2024-12-31 20:43:25 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.7000045776367}
2024-12-31 20:43:35 {"sensor_type":"temperature_humidity","temperature_c":24.700000762939453,"temperature_f":76.459999084472656,"humidity":69.7000045776367}
2025-01-01 00:00:05 {"sensor_type":"temperature_humidity","temperature_c":25,"temperature_f":77,"humidity":69}
2025-01-01 00:00:15 {"sensor_type":"temperature_humidity","temperature_c":25,"temperature_f":77,"humidity":69.0999984741211}
2025-01-01 00:00:25 {"sensor_type":"temperature_humidity","temperature_c":25,"temperature_f":77,"humidity":69}
2025-01-01 00:00:30 {"sensor_type":"temperature_humidity","temperature_c":25,"temperature_f":77,"humidity":69}
2025-01-01 00:00:35 {"sensor_type":"temperature_humidity","temperature_c":25,"temperature_f":77,"humidity":69.0999984741211}
2025-01-01 00:00:45 {"sensor_type":"temperature_humidity","temperature_c":25,"temperature_f":77,"humidity":69.0999984741211}
2025-01-01 00:00:55 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.0999984741211}
2025-01-01 00:01:05 {"sensor_type":"temperature_humidity","temperature_c":25,"temperature_f":77,"humidity":69.0999984741211}
2025-01-01 00:01:15 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.2000045776367}
2025-01-01 00:01:25 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.2000045776367}
2025-01-01 00:01:36 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.2000045776367}
2025-01-01 00:01:46 {"sensor_type":"temperature_humidity","temperature_c":25,"temperature_f":77,"humidity":69.2000045776367}
2025-01-01 00:01:56 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.3000030517578}
2025-01-01 00:02:06 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.4000015258789}
2025-01-01 00:02:16 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.3000030517578}
2025-01-01 00:02:26 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.3000030517578}
2025-01-01 00:02:36 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.3000030517578}
2025-01-01 00:02:46 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.4000015258789}
2025-01-01 00:02:56 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.3000030517578}
2025-01-01 00:03:06 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.4000015258789}
2025-01-01 00:03:16 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.3000030517578}
2025-01-01 00:03:26 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.4000015258789}
2025-01-01 00:03:36 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.4000015258789}
2025-01-01 00:03:46 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.4000015258789}
2025-01-01 00:03:56 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.3000030517578}
2025-01-01 00:04:06 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.3000030517578}
2025-01-01 00:04:16 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.4000015258789}
2025-01-01 00:04:26 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.3000030517578}
2025-01-01 00:04:36 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.5}
2025-01-01 00:04:46 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.5}
2025-01-01 00:04:57 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.3000030517578}
2025-01-01 00:05:07 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.5999984741211}
2025-01-01 00:05:17 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.5}
2025-01-01 00:05:27 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.4000015258789}
2025-01-01 00:05:37 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.5}
2025-01-01 00:05:47 {"sensor_type":"temperature_humidity","temperature_c":24.899999618530273,"temperature_f":76.8199996948242,"humidity":69.5}
2025-01-01 00:05:27 {"sensor_type":"temperature_humidity","temperature_c":24.30000114440918,"temperature_f":75.740005493164062,"humidity":66.9000015258789}
2025-01-01 03:46:52 {"sensor_type":"temperature_humidity","temperature_c":23.5,"temperature_f":74.3000030517578,"humidity":68.2000045776367}
2025-01-01 03:47:13 {"sensor_type":"temperature_humidity","temperature_c":23.5,"temperature_f":74.3000030517578,"humidity":68.2000045776367}
2025-01-01 03:47:18 {"sensor_type":"temperature_humidity","temperature_c":23.5,"temperature_f":74.3000030517578,"humidity":68.2000045776367}
2025-01-01 03:47:23 {"sensor_type":"temperature_humidity","temperature_c":23.5,"temperature_f":74.3000030517578,"humidity":68.3000030517578}
2025-01-01 03:47:28 {"sensor_type":"temperature_humidity","temperature_c":23.5,"temperature_f":74.3000030517578,"humidity":68.4000015258789}
2025-01-01 03:47:33 {"sensor_type":"temperature_humidity","temperature_c":23.5,"temperature_f":74.3000030517578,"humidity":68.4000015258789}
2025-01-01 03:47:38 {"sensor_type":"temperature_humidity","temperature_c":23.5,"temperature_f":74.3000030517578,"humidity":68.4000015258789}
2025-01-01 03:52:02 {"sensor_type":"temperature_humidity","temperature_c":23.80000114440918,"temperature_f":74.840003967285156,"humidity":67.8000030517578}
